"DB","Lange","Hohe","Name","Kommentar"
"50","9.17742666666667","48.8535","Samstag, den 16.02.2019 um 13:10 Uhr",
"53","9.17793833333333","48.8551983333333","Samstag, den 16.02.2019 um 13:10 Uhr",
"58","9.17840833333333","48.8567983333333","Samstag, den 16.02.2019 um 13:10 Uhr",
"50","9.17882833333333","48.8582416666667","Samstag, den 16.02.2019 um 13:10 Uhr",
"57","9.17915666666667","48.859325","Samstag, den 16.02.2019 um 13:10 Uhr",
"53","9.17964","48.86108","Samstag, den 16.02.2019 um 13:10 Uhr",
"54","9.1798","48.8616666666667","Samstag, den 16.02.2019 um 13:10 Uhr",
"46","9.186895","48.878505","Samstag, den 16.02.2019 um 13:13 Uhr",
"48","9.186895","48.878505","Samstag, den 16.02.2019 um 13:13 Uhr",
"51","9.186895","48.878505","Samstag, den 16.02.2019 um 13:13 Uhr",
"48","9.18760166666667","48.8817933333333","Samstag, den 16.02.2019 um 13:13 Uhr",
"53","9.18817333333333","48.882805","Samstag, den 16.02.2019 um 13:13 Uhr",
"58","9.18855666666667","48.883645","Samstag, den 16.02.2019 um 13:13 Uhr",
"54","9.18894666666667","48.884745","Samstag, den 16.02.2019 um 13:13 Uhr",
"53","9.18912833333333","48.8856466666667","Samstag, den 16.02.2019 um 13:13 Uhr",
"51","9.18921666666667","48.8867883333333","Samstag, den 16.02.2019 um 13:13 Uhr",
"57","9.18892","48.8883433333333","Samstag, den 16.02.2019 um 13:13 Uhr",
"69","9.18862333333333","48.8889583333333","Samstag, den 16.02.2019 um 13:13 Uhr",
"51","9.18824166666667","48.8895366666667","Samstag, den 16.02.2019 um 13:14 Uhr",
"60","9.18777333333333","48.890045","Samstag, den 16.02.2019 um 13:14 Uhr",
"55","9.18717833333333","48.8906666666667","Samstag, den 16.02.2019 um 13:14 Uhr",
"63","9.18658166666667","48.8913233333333","Samstag, den 16.02.2019 um 13:14 Uhr",
"57","9.185915","48.89191","Samstag, den 16.02.2019 um 13:14 Uhr",
"51","9.18572333333333","48.89209","Samstag, den 16.02.2019 um 13:14 Uhr",
"44","9.18565166666667","48.8921366666667","Samstag, den 16.02.2019 um 13:14 Uhr",
"44","9.18565","48.892135","Samstag, den 16.02.2019 um 13:14 Uhr",
"45","9.18565","48.892135","Samstag, den 16.02.2019 um 13:14 Uhr",
"55","9.18565","48.892135","Samstag, den 16.02.2019 um 13:15 Uhr",
"55","9.18059333333333","48.8987416666667","Samstag, den 16.02.2019 um 13:15 Uhr",
"56","9.179515","48.9006483333333","Samstag, den 16.02.2019 um 13:15 Uhr",
"59","9.18008","48.8997733333333","Samstag, den 16.02.2019 um 13:15 Uhr",
"55","9.17820333333333","48.90191","Samstag, den 16.02.2019 um 13:15 Uhr",
"59","9.17638666666667","48.9025083333333","Samstag, den 16.02.2019 um 13:16 Uhr",
"61","9.17588333333333","48.9024866666667","Samstag, den 16.02.2019 um 13:16 Uhr",
"58","9.17454833333333","48.9025983333333","Samstag, den 16.02.2019 um 13:16 Uhr",
"54","9.17257333333333","48.9026933333333","Samstag, den 16.02.2019 um 13:16 Uhr",
"46","9.17142666666667","48.9026666666667","Samstag, den 16.02.2019 um 13:16 Uhr",
"50","9.16989333333333","48.9026266666667","Samstag, den 16.02.2019 um 13:16 Uhr",
"50","9.16913333333333","48.9026","Samstag, den 16.02.2019 um 13:16 Uhr",
"47","9.16761833333333","48.90255","Samstag, den 16.02.2019 um 13:16 Uhr",
"55","9.16493","48.9024666666667","Samstag, den 16.02.2019 um 13:16 Uhr",
"49","9.16259333333333","48.9024","Samstag, den 16.02.2019 um 13:16 Uhr",
"45","9.16101666666667","48.90237","Samstag, den 16.02.2019 um 13:16 Uhr",
"48","9.15904333333333","48.902455","Samstag, den 16.02.2019 um 13:16 Uhr",
"48","9.157515","48.902635","Samstag, den 16.02.2019 um 13:16 Uhr",
"55","9.15566833333333","48.9030083333333","Samstag, den 16.02.2019 um 13:16 Uhr",
"47","9.15366166666667","48.9036516666667","Samstag, den 16.02.2019 um 13:17 Uhr",
"46","9.15306","48.9039","Samstag, den 16.02.2019 um 13:17 Uhr",
"51","9.15127666666667","48.90476","Samstag, den 16.02.2019 um 13:17 Uhr",
"45","9.15025","48.9053733333333","Samstag, den 16.02.2019 um 13:17 Uhr",
"60","9.14949333333333","48.9059366666667","Samstag, den 16.02.2019 um 13:17 Uhr",
"50","9.14895333333333","48.906395","Samstag, den 16.02.2019 um 13:17 Uhr",
"49","9.14855","48.9067783333333","Samstag, den 16.02.2019 um 13:17 Uhr",
"50","9.14826166666667","48.9070766666667","Samstag, den 16.02.2019 um 13:17 Uhr",
"65","9.14826","48.9070816666667","Samstag, den 16.02.2019 um 13:17 Uhr",
"48","9.1482","48.9070833333333","Samstag, den 16.02.2019 um 13:17 Uhr",
"53","9.14816333333333","48.9071066666667","Samstag, den 16.02.2019 um 13:17 Uhr",
"46","9.14814","48.9071266666667","Samstag, den 16.02.2019 um 13:17 Uhr",
"55","9.14810333333333","48.9071633333333","Samstag, den 16.02.2019 um 13:17 Uhr",
"49","9.148025","48.9072466666667","Samstag, den 16.02.2019 um 13:18 Uhr",
"62","9.14800666666667","48.907265","Samstag, den 16.02.2019 um 13:18 Uhr",
"59","9.14798833333333","48.9072833333333","Samstag, den 16.02.2019 um 13:18 Uhr",
"53","9.14797666666667","48.907295","Samstag, den 16.02.2019 um 13:18 Uhr",
"56","9.147955","48.9073133333333","Samstag, den 16.02.2019 um 13:18 Uhr",
"60","9.14792","48.907345","Samstag, den 16.02.2019 um 13:18 Uhr",
"61","9.14790666666667","48.9073566666667","Samstag, den 16.02.2019 um 13:18 Uhr",
"42","9.14786","48.907385","Samstag, den 16.02.2019 um 13:18 Uhr",
"47","9.14784833333333","48.9073966666667","Samstag, den 16.02.2019 um 13:18 Uhr",
"46","9.147795","48.90745","Samstag, den 16.02.2019 um 13:18 Uhr",
"44","9.14773333333333","48.9075416666667","Samstag, den 16.02.2019 um 13:18 Uhr",
"42","9.14773333333333","48.9075416666667","Samstag, den 16.02.2019 um 13:18 Uhr",
"48","9.14773333333333","48.9075416666667","Samstag, den 16.02.2019 um 13:18 Uhr",
"53","9.14773333333333","48.9075416666667","Samstag, den 16.02.2019 um 13:18 Uhr",
"37","9.14773333333333","48.9075416666667","Samstag, den 16.02.2019 um 13:18 Uhr",
"42","9.14723833333333","48.9071183333333","Samstag, den 16.02.2019 um 13:19 Uhr",
"67","9.1406018","48.90633423","Samstag, den 16.02.2019 um 13:23 Uhr",
"69","9.14000608","48.90625296","Samstag, den 16.02.2019 um 13:23 Uhr",
"67","9.1389808","48.90606762","Samstag, den 16.02.2019 um 13:24 Uhr",
"62","9.13838624","48.90598059","Samstag, den 16.02.2019 um 13:24 Uhr",
"64","9.13770238","48.90586418","Samstag, den 16.02.2019 um 13:24 Uhr",
"75","9.13709702","48.90576503","Samstag, den 16.02.2019 um 13:24 Uhr",
"64","9.13660242","48.9057264","Samstag, den 16.02.2019 um 13:24 Uhr",
"69","9.13618709","48.90574061","Samstag, den 16.02.2019 um 13:24 Uhr",
"58","9.1360415","48.90567487","Samstag, den 16.02.2019 um 13:24 Uhr",
"66","9.13603052","48.9056621","Samstag, den 16.02.2019 um 13:24 Uhr",
"68","9.13602438","48.905661","Samstag, den 16.02.2019 um 13:24 Uhr",
"66","9.13602447","48.90566134","Samstag, den 16.02.2019 um 13:25 Uhr",
"71","9.1350169","48.90555556","Samstag, den 16.02.2019 um 13:25 Uhr",
"65","9.13489422","48.90540504","Samstag, den 16.02.2019 um 13:25 Uhr",
"73","9.13455839","48.90552604","Samstag, den 16.02.2019 um 13:26 Uhr",
"67","9.13412299","48.90570057","Samstag, den 16.02.2019 um 13:26 Uhr",
"68","9.13366749","48.90582373","Samstag, den 16.02.2019 um 13:26 Uhr",
"75","9.13306979","48.90585591","Samstag, den 16.02.2019 um 13:26 Uhr",
"63","9.13218859","48.90574918","Samstag, den 16.02.2019 um 13:26 Uhr",
"68","9.13160993","48.90569369","Samstag, den 16.02.2019 um 13:26 Uhr",
"74","9.13041047","48.90579962","Samstag, den 16.02.2019 um 13:26 Uhr",
"78","9.12897806","48.90589954","Samstag, den 16.02.2019 um 13:26 Uhr",
"72","9.12803935","48.90598773","Samstag, den 16.02.2019 um 13:26 Uhr",
"72","9.1268605","48.90608302","Samstag, den 16.02.2019 um 13:26 Uhr",
"67","9.12586158","48.90609011","Samstag, den 16.02.2019 um 13:27 Uhr",
"70","9.12487111","48.90608594","Samstag, den 16.02.2019 um 13:27 Uhr",
"70","9.12343609","48.90605467","Samstag, den 16.02.2019 um 13:27 Uhr",
"67","9.12078725","48.90605683","Samstag, den 16.02.2019 um 13:27 Uhr",
"73","9.1174098","48.90608837","Samstag, den 16.02.2019 um 13:27 Uhr",
"72","9.11585343","48.90618843","Samstag, den 16.02.2019 um 13:27 Uhr",
"73","9.11427171","48.90628636","Samstag, den 16.02.2019 um 13:27 Uhr",
"65","9.11244471","48.90639512","Samstag, den 16.02.2019 um 13:27 Uhr",
"75","9.11007797","48.9068631","Samstag, den 16.02.2019 um 13:28 Uhr",
"67","9.10774626","48.907047","Samstag, den 16.02.2019 um 13:28 Uhr",
"73","9.10595729","48.90678077","Samstag, den 16.02.2019 um 13:28 Uhr",
"73","9.10472523","48.90631192","Samstag, den 16.02.2019 um 13:28 Uhr",
"75","9.10345166","48.90579379","Samstag, den 16.02.2019 um 13:28 Uhr",
"60","9.10208423","48.90525224","Samstag, den 16.02.2019 um 13:28 Uhr",
"64","9.10159537","48.9049734","Samstag, den 16.02.2019 um 13:28 Uhr",
"69","9.10158096","48.90473629","Samstag, den 16.02.2019 um 13:28 Uhr",
"71","9.10233812","48.90453075","Samstag, den 16.02.2019 um 13:28 Uhr",
"73","9.10309555","48.90399484","Samstag, den 16.02.2019 um 13:28 Uhr",
"73","9.1036034","48.90276184","Samstag, den 16.02.2019 um 13:29 Uhr",
"70","9.10283996","48.90147635","Samstag, den 16.02.2019 um 13:29 Uhr",
"69","9.10163823","48.90003243","Samstag, den 16.02.2019 um 13:29 Uhr",
"76","9.10125626","48.89903198","Samstag, den 16.02.2019 um 13:29 Uhr",
"70","9.10089651","48.89835585","Samstag, den 16.02.2019 um 13:29 Uhr",
"72","9.10048073","48.89755568","Samstag, den 16.02.2019 um 13:29 Uhr",
"70","9.10012205","48.89681011","Samstag, den 16.02.2019 um 13:29 Uhr",
"67","9.09992033","48.89638377","Samstag, den 16.02.2019 um 13:29 Uhr",
"66","9.09981444","48.89632477","Samstag, den 16.02.2019 um 13:29 Uhr",
"70","9.09936752","48.89645048","Samstag, den 16.02.2019 um 13:29 Uhr",
"78","9.09862432","48.89676415","Samstag, den 16.02.2019 um 13:30 Uhr",
"70","9.09782559","48.89709803","Samstag, den 16.02.2019 um 13:30 Uhr",
"74","9.09702143","48.89743752","Samstag, den 16.02.2019 um 13:30 Uhr",
"61","9.09589858","48.89785943","Samstag, den 16.02.2019 um 13:30 Uhr",
"65","9.09541667","48.89796207","Samstag, den 16.02.2019 um 13:30 Uhr",
"73","9.09509234","48.89764795","Samstag, den 16.02.2019 um 13:30 Uhr",
"54","9.09469706","48.89776118","Samstag, den 16.02.2019 um 13:30 Uhr",
"74","9.09465473","48.89782802","Samstag, den 16.02.2019 um 13:30 Uhr",
"54","9.09467672","48.89783656","Samstag, den 16.02.2019 um 13:30 Uhr",
"64","9.09468828","48.89784214","Samstag, den 16.02.2019 um 13:30 Uhr",
"26","9.094565","48.8980666666667","Samstag, den 16.02.2019 um 19:04 Uhr",
"56","9.09462","48.89806","Samstag, den 16.02.2019 um 19:04 Uhr",
"63","9.09434833333333","48.898405","Samstag, den 16.02.2019 um 20:14 Uhr",
"31","9.05327664705923","48.933038061478","Samstag, den 16.02.2019 um 20:18 Uhr",
"71","9.09464166666667","48.8980866666667","Samstag, den 16.02.2019 um 21:02 Uhr",
"74","9.09463333333333","48.8980216666667","Samstag, den 16.02.2019 um 21:02 Uhr",
"48","9.09013333333333","48.899905","Sonntag, den 17.02.2019 um 08:47 Uhr",
"51","9.08964333333333","48.9001366666667","Sonntag, den 17.02.2019 um 08:48 Uhr",
"50","9.088645","48.9005933333333","Sonntag, den 17.02.2019 um 08:48 Uhr",
"61","9.0877","48.90096","Sonntag, den 17.02.2019 um 08:48 Uhr",
"48","9.08707","48.9011816666667","Sonntag, den 17.02.2019 um 08:48 Uhr",
"67","9.08613666666667","48.901525","Sonntag, den 17.02.2019 um 08:48 Uhr",
"58","9.08547","48.90182","Sonntag, den 17.02.2019 um 08:48 Uhr",
"65","9.08442166666667","48.9023633333333","Sonntag, den 17.02.2019 um 08:48 Uhr",
"49","9.08337333333333","48.902805","Sonntag, den 17.02.2019 um 08:48 Uhr",
"41","9.08311166666667","48.902825","Sonntag, den 17.02.2019 um 08:48 Uhr",
"40","9.08297","48.90286","Sonntag, den 17.02.2019 um 08:48 Uhr",
"55","9.08299166666667","48.9029383333333","Sonntag, den 17.02.2019 um 08:49 Uhr",
"52","9.08287833333333","48.90302","Sonntag, den 17.02.2019 um 08:49 Uhr",
"56","9.08248","48.9030816666667","Sonntag, den 17.02.2019 um 08:49 Uhr",
"62","9.08198833333333","48.90303","Sonntag, den 17.02.2019 um 08:49 Uhr",
"73","9.08132333333333","48.9030283333333","Sonntag, den 17.02.2019 um 08:49 Uhr",
"57","9.08063333333333","48.902955","Sonntag, den 17.02.2019 um 08:49 Uhr",
"51","9.08003666666667","48.9030083333333","Sonntag, den 17.02.2019 um 08:49 Uhr",
"56","9.07967666666667","48.9033066666667","Sonntag, den 17.02.2019 um 08:49 Uhr",
"49","9.07918166666667","48.9035283333333","Sonntag, den 17.02.2019 um 08:49 Uhr",
"51","9.07864","48.9037616666667","Sonntag, den 17.02.2019 um 08:49 Uhr",
"59","9.07820833333333","48.9039883333333","Sonntag, den 17.02.2019 um 08:49 Uhr",
"73","9.07784833333333","48.9042316666667","Sonntag, den 17.02.2019 um 08:49 Uhr",
"61","9.07753","48.9047133333333","Sonntag, den 17.02.2019 um 08:50 Uhr",
"67","9.07730833333333","48.9053116666667","Sonntag, den 17.02.2019 um 08:50 Uhr",
"53","9.077015","48.905795","Sonntag, den 17.02.2019 um 08:50 Uhr",
"58","9.07675666666667","48.9062816666667","Sonntag, den 17.02.2019 um 08:50 Uhr",
"57","9.07705","48.906755","Sonntag, den 17.02.2019 um 08:50 Uhr",
"62","9.077625","48.90709","Sonntag, den 17.02.2019 um 08:50 Uhr",
"57","9.07764833333333","48.9076516666667","Sonntag, den 17.02.2019 um 08:50 Uhr",
"58","9.07757666666667","48.9083233333333","Sonntag, den 17.02.2019 um 08:50 Uhr",
"58","9.07761666666667","48.90898","Sonntag, den 17.02.2019 um 08:50 Uhr",
"61","9.07766666666667","48.9096166666667","Sonntag, den 17.02.2019 um 08:50 Uhr",
"65","9.07757833333333","48.91022","Sonntag, den 17.02.2019 um 08:50 Uhr",
"62","9.07737833333333","48.9107233333333","Sonntag, den 17.02.2019 um 08:50 Uhr",
"61","9.07697166666667","48.9113783333333","Sonntag, den 17.02.2019 um 08:51 Uhr",
"65","9.076725","48.9117666666667","Sonntag, den 17.02.2019 um 08:51 Uhr",
"67","9.076445","48.9128316666667","Sonntag, den 17.02.2019 um 08:51 Uhr",
"62","9.07654666666667","48.9122666666667","Sonntag, den 17.02.2019 um 08:51 Uhr",
"65","9.076305","48.9137833333333","Sonntag, den 17.02.2019 um 08:51 Uhr",
"64","9.07533166666667","48.9158683333333","Sonntag, den 17.02.2019 um 08:51 Uhr",
"65","9.074325","48.9174483333333","Sonntag, den 17.02.2019 um 08:51 Uhr",
"63","9.07393833333333","48.9180383333333","Sonntag, den 17.02.2019 um 08:51 Uhr",
"65","9.07357333333333","48.9186283333333","Sonntag, den 17.02.2019 um 08:51 Uhr",
"67","9.07291","48.9195983333333","Sonntag, den 17.02.2019 um 08:51 Uhr",
"63","9.07206666666667","48.9207183333333","Sonntag, den 17.02.2019 um 08:51 Uhr",
"65","9.07151333333333","48.921415","Sonntag, den 17.02.2019 um 08:51 Uhr",
"67","9.07095333333333","48.9220933333333","Sonntag, den 17.02.2019 um 08:51 Uhr",
"64","9.06918833333333","48.924255","Sonntag, den 17.02.2019 um 08:52 Uhr",
"68","9.06996166666667","48.9233316666667","Sonntag, den 17.02.2019 um 08:52 Uhr",
"65","9.06818333333333","48.9257833333333","Sonntag, den 17.02.2019 um 08:52 Uhr",
"67","9.06761333333333","48.9267183333333","Sonntag, den 17.02.2019 um 08:52 Uhr",
"65","9.06875166666667","48.92481","Sonntag, den 17.02.2019 um 08:52 Uhr",
"70","9.06684","48.927595","Sonntag, den 17.02.2019 um 08:52 Uhr",
"68","9.06489833333333","48.9289883333333","Sonntag, den 17.02.2019 um 08:52 Uhr",
"63","9.06308","48.93142","Sonntag, den 17.02.2019 um 08:52 Uhr",
"66","9.062535","48.9325966666667","Sonntag, den 17.02.2019 um 08:52 Uhr",
"65","9.06210166666667","48.93343","Sonntag, den 17.02.2019 um 08:53 Uhr",
"65","9.06162","48.9341766666667","Sonntag, den 17.02.2019 um 08:53 Uhr",
"59","9.06109166666667","48.935455","Sonntag, den 17.02.2019 um 08:53 Uhr",
"51","9.06092333333333","48.9360616666667","Sonntag, den 17.02.2019 um 08:53 Uhr",
"54","9.06068666666667","48.9365716666667","Sonntag, den 17.02.2019 um 08:53 Uhr",
"63","9.06023666666667","48.9370083333333","Sonntag, den 17.02.2019 um 08:53 Uhr",
"53","9.06000666666667","48.9371366666667","Sonntag, den 17.02.2019 um 08:53 Uhr",
"60","9.05962166666667","48.9373616666667","Sonntag, den 17.02.2019 um 08:53 Uhr",
"73","9.05915","48.9376416666667","Sonntag, den 17.02.2019 um 08:53 Uhr",
"57","9.05874833333333","48.9378166666667","Sonntag, den 17.02.2019 um 08:53 Uhr",
"65","9.05794833333333","48.93819","Sonntag, den 17.02.2019 um 08:53 Uhr",
"69","9.057435","48.9383733333333","Sonntag, den 17.02.2019 um 08:53 Uhr",
"44","9.05710333333333","48.9383033333333","Sonntag, den 17.02.2019 um 08:54 Uhr",
"66","9.05687","48.938195","Sonntag, den 17.02.2019 um 08:54 Uhr",
"57","9.056575","48.9379","Sonntag, den 17.02.2019 um 08:54 Uhr",
"65","9.05635833333333","48.9377616666667","Sonntag, den 17.02.2019 um 08:54 Uhr",
"45","9.05621666666667","48.93767","Sonntag, den 17.02.2019 um 08:54 Uhr",
"63","9.05605833333333","48.937545","Sonntag, den 17.02.2019 um 08:54 Uhr",
"50","9.05590333333333","48.9373616666667","Sonntag, den 17.02.2019 um 08:54 Uhr",
"66","9.05574833333333","48.9370416666667","Sonntag, den 17.02.2019 um 08:54 Uhr",
"49","9.05561833333333","48.936985","Sonntag, den 17.02.2019 um 08:54 Uhr",
"69","9.05553833333333","48.9369716666667","Sonntag, den 17.02.2019 um 08:54 Uhr",
"60","9.05546166666667","48.936955","Sonntag, den 17.02.2019 um 08:56 Uhr",
"31","9.05435833333333","48.9377933333333","Sonntag, den 17.02.2019 um 08:58 Uhr",
"30","9.05405","48.9375583333333","Sonntag, den 17.02.2019 um 08:58 Uhr",
"34","9.05385666666667","48.9378166666667","Sonntag, den 17.02.2019 um 08:58 Uhr",
"30","9.05393833333333","48.93784","Sonntag, den 17.02.2019 um 08:58 Uhr",
"74","9.05568666666667","48.93724","Sonntag, den 17.02.2019 um 09:01 Uhr",
"72","9.05583166666667","48.9371383333333","Sonntag, den 17.02.2019 um 09:01 Uhr",
"68","9.054715","48.9362933333333","Sonntag, den 17.02.2019 um 09:01 Uhr",
"56","9.05463833333333","48.936245","Sonntag, den 17.02.2019 um 09:01 Uhr",
"68","9.05455666666667","48.9362433333333","Sonntag, den 17.02.2019 um 09:01 Uhr",
"70","9.05455833333333","48.9362433333333","Sonntag, den 17.02.2019 um 09:01 Uhr",
"67","9.05457","48.9362316666667","Sonntag, den 17.02.2019 um 09:01 Uhr",
"67","9.05458166666667","48.9362","Sonntag, den 17.02.2019 um 09:01 Uhr",
"76","9.05458","48.93617","Sonntag, den 17.02.2019 um 09:01 Uhr",
"74","9.05454166666667","48.93617","Sonntag, den 17.02.2019 um 09:01 Uhr",
"53","9.05445333333333","48.9361716666667","Sonntag, den 17.02.2019 um 09:01 Uhr",
"53","9.05430333333333","48.9361633333333","Sonntag, den 17.02.2019 um 09:02 Uhr",
"53","9.05428","48.93618","Sonntag, den 17.02.2019 um 09:02 Uhr",
"53","9.05428166666667","48.93618","Sonntag, den 17.02.2019 um 09:02 Uhr",
"53","9.05428166666667","48.93618","Sonntag, den 17.02.2019 um 09:02 Uhr",
"53","9.05428166666667","48.93618","Sonntag, den 17.02.2019 um 09:02 Uhr",
"53","9.05428166666667","48.93618","Sonntag, den 17.02.2019 um 09:02 Uhr",
"53","9.05428166666667","48.93618","Sonntag, den 17.02.2019 um 09:02 Uhr",
"53","9.0542","48.9362533333333","Sonntag, den 17.02.2019 um 09:02 Uhr",
"53","9.05417","48.9362616666667","Sonntag, den 17.02.2019 um 09:02 Uhr",
"67","9.055405","48.9371633333333","Sonntag, den 17.02.2019 um 09:03 Uhr",
"76","9.05560166666667","48.9368916666667","Sonntag, den 17.02.2019 um 09:03 Uhr",
"65","9.05511833333333","48.9364166666667","Sonntag, den 17.02.2019 um 09:03 Uhr",
"67","9.05472333333333","48.9362083333333","Sonntag, den 17.02.2019 um 09:03 Uhr",
"68","9.05473166666667","48.9362466666667","Sonntag, den 17.02.2019 um 09:03 Uhr",
"69","9.054735","48.9362316666667","Sonntag, den 17.02.2019 um 09:03 Uhr",
"66","9.05466166666667","48.93621","Sonntag, den 17.02.2019 um 09:03 Uhr",
"69","9.05463333333333","48.9362083333333","Sonntag, den 17.02.2019 um 09:03 Uhr",
"65","9.05461833333333","48.93621","Sonntag, den 17.02.2019 um 09:03 Uhr",
"71","9.054535","48.9362933333333","Sonntag, den 17.02.2019 um 09:03 Uhr",
"74","9.05474666666667","48.9362316666667","Sonntag, den 17.02.2019 um 09:03 Uhr",
"68","9.05476166666667","48.9361783333333","Sonntag, den 17.02.2019 um 09:03 Uhr",
"68","9.05539333333333","48.9364116666667","Sonntag, den 17.02.2019 um 09:03 Uhr",
"68","9.05551666666667","48.9363316666667","Sonntag, den 17.02.2019 um 09:03 Uhr",
"66","9.055405","48.9363916666667","Sonntag, den 17.02.2019 um 09:03 Uhr",
"73","9.05538666666667","48.93644","Sonntag, den 17.02.2019 um 09:03 Uhr",
"74","9.055455","48.9364383333333","Sonntag, den 17.02.2019 um 09:03 Uhr",
"69","9.05545666666667","48.9362616666667","Sonntag, den 17.02.2019 um 09:03 Uhr",
"64","9.05542","48.936255","Sonntag, den 17.02.2019 um 09:03 Uhr",
"74","9.05542","48.936255","Sonntag, den 17.02.2019 um 09:03 Uhr",
"69","9.05532333333333","48.9361766666667","Sonntag, den 17.02.2019 um 09:03 Uhr",
"60","9.05493833333333","48.93659","Sonntag, den 17.02.2019 um 09:03 Uhr",
